UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO_ELECCION;MESA_DE_VOTACION;DESCRIP_ESTADO_ACTA;TIPO_OBSERVACION;N_CVAS;N_ELEC_HABIL;VOTOS_P1;VOTOS_P2;VOTOS_P3;VOTOS_P4;VOTOS_P5;VOTOS_P6;VOTOS_P7;VOTOS_P8;VOTOS_P9;VOTOS_P10;VOTOS_P11;VOTOS_P12;VOTOS_P13;VOTOS_P14;VOTOS_P15;VOTOS_P16;VOTOS_P17;VOTOS_P18;VOTOS_P19;VOTOS_P20;VOTOS_VB;VOTOS_VN;VOTOS_VI
50113;AYACUCHO;HUAMANGA;OCROS;PRESIDENCIAL;234975;CONTABILIZADAS NORMALES;;167;201;1;4;2;112;1;0;0;1;4;0;0;1;0;0;0;0;2;0;3;2;32;2;0
140126;LIMA;LIMA;SAN MARTIN DE PORRES;PRESIDENCIAL;234976;CONTABILIZADAS NORMALES;;172;196;3;5;7;38;1;0;0;0;60;0;0;0;6;0;0;0;34;0;0;0;8;10;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;234977;CONTABILIZADAS NORMALES;;185;200;0;10;20;50;2;0;0;0;34;0;0;0;7;0;0;0;29;0;3;1;27;2;0
140103;LIMA;LIMA;ATE;PRESIDENCIAL;234980;CONTABILIZADAS NORMALES;;172;198;0;9;23;72;0;0;0;1;25;0;1;0;7;0;0;0;29;0;0;3;0;2;0
240106;CALLAO;CALLAO;VENTANILLA;PRESIDENCIAL;234984;CONTABILIZADAS NORMALES;;185;198;0;9;18;42;0;0;0;0;0;0;0;1;1;0;0;0;57;0;0;0;21;36;0
170101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;PRESIDENCIAL;234986;CONTABILIZADAS NORMALES;;178;194;0;2;7;88;0;0;0;0;25;0;0;0;18;1;0;0;24;0;0;0;11;2;0
140409;LIMA;CA�ETE;NUEVO IMPERIAL;PRESIDENCIAL;234987;CONTABILIZADAS NORMALES;;123;127;0;2;20;31;0;0;0;1;28;0;1;0;5;0;0;0;18;0;0;0;15;2;0
220101;TACNA;TACNA;TACNA;PRESIDENCIAL;234992;CONTABILIZADAS NORMALES;;173;192;3;3;3;51;0;0;0;0;30;0;4;0;12;1;0;0;51;0;0;0;13;2;0
140119;LIMA;LIMA;PUENTE PIEDRA;PRESIDENCIAL;234993;CONTABILIZADAS NORMALES;;190;200;0;13;24;45;0;0;0;3;29;0;0;0;6;1;0;0;37;0;1;0;26;5;0
190801;PIURA;SECHURA;SECHURA;PRESIDENCIAL;234994;CONTABILIZADAS NORMALES;;181;199;0;9;35;27;0;0;0;0;37;0;0;0;6;0;0;0;40;0;0;0;22;5;0
140106;LIMA;LIMA;COMAS;PRESIDENCIAL;234996;CONTABILIZADAS NORMALES;;177;196;0;14;10;39;1;0;0;0;38;0;1;0;8;2;1;1;38;0;0;0;22;2;0
21309;ANCASH;SANTA;NUEVO CHIMBOTE;PRESIDENCIAL;234998;CONTABILIZADAS NORMALES;;185;195;0;8;5;27;0;0;0;1;20;0;1;0;8;0;0;0;83;0;0;0;23;9;0
240101;CALLAO;CALLAO;CALLAO;PRESIDENCIAL;235000;CONTABILIZADAS NORMALES;;188;198;0;11;9;29;1;2;0;0;57;0;0;0;11;1;0;0;53;0;0;0;10;4;0
200901;PUNO;SAN ROMAN;JULIACA;PRESIDENCIAL;235002;CONTABILIZADAS NORMALES;;185;198;0;18;21;73;1;13;0;0;0;1;0;2;2;3;0;0;34;0;0;0;13;4;0
130117;LAMBAYEQUE;CHICLAYO;PATAPO;PRESIDENCIAL;235003;CONTABILIZADAS NORMALES;;181;197;0;4;20;45;0;0;0;1;17;0;0;0;5;1;0;0;58;0;0;0;23;7;0
60107;CAJAMARCA;CAJAMARCA;LOS BA�OS DEL INCA;PRESIDENCIAL;235004;CONTABILIZADAS NORMALES;;186;199;0;10;48;25;0;0;0;0;10;1;0;0;2;0;0;0;19;1;5;0;44;21;0
140621;LIMA;HUAROCHIRI;SAN MATEO;PRESIDENCIAL;235006;CONTABILIZADAS NORMALES;;204;219;1;5;45;39;0;0;1;0;32;0;0;0;9;4;0;0;51;0;0;1;14;2;0
60809;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;PRESIDENCIAL;235007;CONTABILIZADAS NORMALES;;162;197;1;2;48;47;0;1;0;1;12;0;0;2;6;0;0;0;4;0;0;0;37;1;0
140122;LIMA;LIMA;RIMAC;PRESIDENCIAL;235008;CONTABILIZADAS NORMALES;;176;198;1;8;12;36;1;0;0;0;53;0;1;0;9;0;0;0;32;0;0;0;22;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;235010;CONTABILIZADAS NORMALES;;168;198;0;4;8;35;3;0;0;0;60;0;1;0;12;0;1;0;27;0;0;0;11;6;0
140130;LIMA;LIMA;SANTIAGO DE SURCO;PRESIDENCIAL;235012;CONTABILIZADAS NORMALES;;169;198;1;3;6;25;1;0;1;0;77;0;1;0;7;1;0;0;35;0;0;0;10;1;0
110903;JUNIN;CHUPACA;CHONGOS BAJO;PRESIDENCIAL;235013;CONTABILIZADAS NORMALES;;176;193;0;6;15;87;0;0;0;0;17;0;1;0;4;0;0;0;10;0;2;0;25;9;0
190104;PIURA;PIURA;CATACAOS;PRESIDENCIAL;235014;CONTABILIZADAS NORMALES;;180;197;0;9;16;39;0;0;0;0;28;0;0;0;8;0;1;0;48;0;0;0;28;3;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;235015;CONTABILIZADAS NORMALES;;178;198;0;12;15;55;0;0;0;0;37;0;1;0;8;1;1;0;14;0;0;2;28;4;0
110806;JUNIN;CHANCHAMAYO;PERENE;PRESIDENCIAL;235018;CONTABILIZADAS NORMALES;;145;166;0;8;41;35;1;0;0;2;5;0;0;0;0;1;0;0;7;0;1;0;40;4;0
140132;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PRESIDENCIAL;235019;CONTABILIZADAS NORMALES;;186;198;0;10;30;38;1;0;0;0;33;0;0;0;13;1;1;0;30;0;0;0;21;8;0
190101;PIURA;PIURA;PIURA;PRESIDENCIAL;235021;CONTABILIZADAS NORMALES;;178;198;1;3;11;30;0;0;0;0;37;0;0;0;13;0;0;0;50;0;0;0;31;2;0
150111;LORETO;MAYNAS;PUNCHANA;PRESIDENCIAL;235023;CONTABILIZADAS NORMALES;;177;197;0;11;4;53;0;1;0;1;5;0;0;0;29;0;0;0;26;0;0;0;46;1;0
140506;LIMA;HUAURA;HUALMAY;PRESIDENCIAL;235024;CONTABILIZADAS NORMALES;;170;189;0;5;15;50;0;0;1;0;24;0;0;0;4;0;1;1;33;1;0;0;32;3;0
140136;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PRESIDENCIAL;235027;CONTABILIZADAS NORMALES;;164;193;0;11;10;40;0;0;0;0;48;0;1;2;5;0;0;0;24;0;0;0;18;5;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;235028;CONTABILIZADAS NORMALES;;170;198;0;7;5;47;2;1;0;0;26;0;0;1;11;0;0;0;37;0;0;0;25;8;0
130115;LAMBAYEQUE;CHICLAYO;LA VICTORIA;PRESIDENCIAL;235029;CONTABILIZADAS NORMALES;;178;198;0;6;25;34;1;0;0;0;29;0;1;0;3;2;0;0;53;0;0;0;20;4;0
120706;LA LIBERTAD;SANTIAGO DE CHUCO;SANTA CRUZ DE CHUCA;PRESIDENCIAL;235031;CONTABILIZADAS NORMALES;;210;220;1;7;22;17;1;0;1;2;5;0;0;0;0;0;0;1;99;0;1;0;48;5;0
90105;HUANUCO;HUANUCO;QUISQUI;PRESIDENCIAL;235032;CONTABILIZADAS NORMALES;;203;229;0;20;5;70;2;0;0;0;5;0;0;0;3;0;1;0;10;0;0;1;77;9;0
100301;ICA;NAZCA;NAZCA;PRESIDENCIAL;235033;CONTABILIZADAS NORMALES;;191;207;0;3;19;53;2;0;0;0;28;0;1;0;3;0;0;0;54;0;0;0;23;5;0
60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;PRESIDENCIAL;235036;CONTABILIZADAS NORMALES;;178;198;0;7;27;38;0;0;0;0;24;1;0;0;8;0;0;0;36;1;1;0;30;5;0
110501;JUNIN;TARMA;TARMA;PRESIDENCIAL;235039;CONTABILIZADAS NORMALES;;173;198;0;12;23;56;1;0;1;0;27;0;0;1;8;2;0;0;14;0;0;0;26;2;0
40128;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;PRESIDENCIAL;235040;CONTABILIZADAS NORMALES;;182;196;4;3;4;82;0;0;0;0;30;0;1;0;10;0;0;0;31;0;0;0;12;5;0
140141;LIMA;LIMA;VILLA EL SALVADOR;PRESIDENCIAL;235044;CONTABILIZADAS NORMALES;;185;197;0;10;17;51;0;0;0;0;43;1;0;0;12;1;0;0;27;0;1;0;19;3;0
210621;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;PRESIDENCIAL;235045;CONTABILIZADAS NORMALES;;181;200;0;12;23;41;0;0;0;1;19;1;0;0;14;0;0;0;21;0;0;0;40;9;0
30706;APURIMAC;CHINCHEROS;HUACCANA;PRESIDENCIAL;235048;CONTABILIZADAS NORMALES;;128;182;0;6;3;50;1;0;1;0;1;0;0;0;5;0;1;0;6;0;0;1;49;4;0
110323;JUNIN;JAUJA;PARCO;PRESIDENCIAL;235049;CONTABILIZADAS NORMALES;;174;198;0;1;5;83;0;0;1;2;15;0;0;0;3;0;1;0;30;0;1;0;29;3;0
60802;CAJAMARCA;JAEN;BELLAVISTA;PRESIDENCIAL;235050;CONTABILIZADAS NORMALES;;166;192;0;5;13;42;1;0;0;1;11;0;0;2;13;1;0;0;38;0;2;0;33;4;0
140401;LIMA;CA�ETE;SAN VICENTE DE CA�ETE;PRESIDENCIAL;235051;CONTABILIZADAS NORMALES;;179;194;0;3;8;60;0;0;0;0;31;0;1;0;6;0;0;0;46;0;0;0;22;2;0
140131;LIMA;LIMA;SURQUILLO;PRESIDENCIAL;235052;CONTABILIZADAS NORMALES;;172;193;2;8;8;15;0;0;0;0;77;0;1;0;10;1;0;1;33;0;0;2;11;3;0
60501;CAJAMARCA;CUTERVO;CUTERVO;PRESIDENCIAL;235054;CONTABILIZADAS NORMALES;;175;197;1;4;18;52;0;0;1;3;11;0;1;2;13;0;0;0;23;0;2;0;38;6;0
140142;LIMA;LIMA;LOS OLIVOS;PRESIDENCIAL;235055;CONTABILIZADAS NORMALES;;185;199;3;5;7;52;0;0;0;0;47;0;0;0;9;1;0;0;40;0;1;0;13;7;0
140105;LIMA;LIMA;CARABAYLLO;PRESIDENCIAL;235056;CONTABILIZADAS NORMALES;;181;196;1;19;7;63;0;0;0;0;29;0;0;0;7;0;1;0;35;0;0;1;16;2;0
140126;LIMA;LIMA;SAN MARTIN DE PORRES;PRESIDENCIAL;235059;CONTABILIZADAS NORMALES;;180;198;0;5;12;42;0;0;0;0;57;0;2;0;10;1;0;1;27;0;0;1;19;3;0
240106;CALLAO;CALLAO;VENTANILLA;PRESIDENCIAL;235060;CONTABILIZADAS NORMALES;;188;199;1;7;18;42;0;0;0;0;27;0;1;0;8;0;0;0;48;0;0;0;26;10;0
110321;JUNIN;JAUJA;PACCHA;PRESIDENCIAL;235061;CONTABILIZADAS NORMALES;;203;221;1;6;8;83;4;0;0;0;14;0;1;0;8;0;0;0;43;0;0;0;26;9;0
190501;PIURA;PAITA;PAITA;PRESIDENCIAL;235062;CONTABILIZADAS NORMALES;;184;195;0;10;14;50;1;0;0;0;21;0;0;0;3;1;0;1;44;0;0;0;36;3;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;235063;CONTABILIZADAS NORMALES;;161;193;1;12;6;32;1;0;0;1;49;0;1;1;8;0;0;0;39;0;0;0;8;2;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;235065;CONTABILIZADAS NORMALES;;176;196;0;7;20;41;1;0;0;0;28;0;0;0;10;1;0;0;33;0;0;1;24;10;0
140106;LIMA;LIMA;COMAS;PRESIDENCIAL;235066;CONTABILIZADAS NORMALES;;182;198;0;9;10;48;3;0;0;0;50;0;1;1;7;0;0;0;35;0;0;0;15;3;0
120110;LA LIBERTAD;TRUJILLO;EL PORVENIR;PRESIDENCIAL;235067;CONTABILIZADAS NORMALES;;173;195;0;9;10;16;0;0;0;3;17;0;0;0;1;0;0;0;90;0;0;0;19;8;0
230101;TUMBES;TUMBES;TUMBES;PRESIDENCIAL;235068;CONTABILIZADAS NORMALES;;176;198;0;16;11;41;1;0;0;0;26;0;1;0;14;0;0;0;40;0;0;0;20;6;0
120101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRESIDENCIAL;235069;CONTABILIZADAS NORMALES;;165;194;1;6;1;25;0;0;0;1;45;0;0;1;5;0;0;0;62;0;0;0;12;6;0
130101;LAMBAYEQUE;CHICLAYO;CHICLAYO;PRESIDENCIAL;235073;CONTABILIZADAS NORMALES;;180;197;0;3;9;32;1;0;0;0;43;0;0;0;10;3;0;1;56;0;0;1;16;5;0
70108;CUSCO;CUSCO;WANCHAQ;PRESIDENCIAL;235074;CONTABILIZADAS NORMALES;;162;193;1;3;2;55;2;0;0;1;35;0;1;0;16;0;0;0;29;0;1;0;10;6;0
140902;LIMA;BARRANCA;PARAMONGA;PRESIDENCIAL;235078;CONTABILIZADAS NORMALES;;173;203;1;6;11;40;0;1;0;0;18;0;2;1;8;2;0;0;52;0;0;0;25;6;0
130205;LAMBAYEQUE;FERRE�AFE;PUEBLO NUEVO;PRESIDENCIAL;235079;CONTABILIZADAS NORMALES;;188;206;1;5;10;29;0;0;0;3;26;0;0;0;8;0;0;0;83;0;0;0;20;3;0
110108;JUNIN;HUANCAYO;CHILCA;PRESIDENCIAL;235080;CONTABILIZADAS NORMALES;;183;198;0;6;10;87;1;0;0;0;12;0;1;2;8;1;0;0;19;0;0;0;29;7;0
140801;LIMA;HUARAL;HUARAL;PRESIDENCIAL;235081;CONTABILIZADAS NORMALES;;178;192;2;8;13;43;1;0;0;0;36;1;1;0;5;2;0;0;29;0;0;0;36;1;0
140414;LIMA;CA�ETE;SANTA CRUZ DE FLORES;PRESIDENCIAL;235083;CONTABILIZADAS NORMALES;;132;135;0;1;10;32;0;0;0;0;38;0;1;0;15;0;1;0;25;0;0;2;7;0;0
210401;SAN MARTIN;MARISCAL CACERES;JUANJUI;PRESIDENCIAL;235086;CONTABILIZADAS NORMALES;;171;197;0;12;18;50;0;0;0;2;11;0;1;0;1;0;0;0;23;0;1;0;43;9;0
21009;ANCASH;PALLASCA;PAMPAS;PRESIDENCIAL;235087;CONTABILIZADAS NORMALES;;173;203;0;0;3;60;0;0;0;0;1;0;0;0;1;0;0;1;48;1;0;0;48;10;0
120102;LA LIBERTAD;TRUJILLO;HUANCHACO;PRESIDENCIAL;235088;CONTABILIZADAS NORMALES;;177;196;0;4;8;17;1;0;0;1;13;0;1;0;3;0;0;0;95;0;0;1;25;8;0
120111;LA LIBERTAD;TRUJILLO;LA ESPERANZA;PRESIDENCIAL;235089;CONTABILIZADAS NORMALES;;169;196;2;4;0;23;0;0;0;1;15;0;0;0;3;0;0;0;98;0;0;0;16;7;0
140103;LIMA;LIMA;ATE;PRESIDENCIAL;235091;CONTABILIZADAS NORMALES;;173;196;0;12;27;54;0;0;0;0;30;0;0;0;5;0;0;0;16;0;0;0;28;1;0
140113;LIMA;LIMA;LURIN;PRESIDENCIAL;235093;CONTABILIZADAS NORMALES;;187;197;0;11;20;40;5;0;0;0;57;0;0;0;5;1;0;0;29;0;0;0;16;3;0
200101;PUNO;PUNO;PUNO;PRESIDENCIAL;235095;CONTABILIZADAS NORMALES;;181;199;5;2;6;65;3;0;0;0;29;0;2;0;9;0;1;1;36;0;0;0;19;3;0
240101;CALLAO;CALLAO;CALLAO;PRESIDENCIAL;235096;CONTABILIZADAS NORMALES;;180;194;1;10;6;33;1;0;0;0;45;0;1;0;10;1;0;1;55;0;0;0;14;2;0
10702;AMAZONAS;UTCUBAMBA;CAJARURO;PRESIDENCIAL;235097;CONTABILIZADAS NORMALES;;177;199;1;5;37;49;1;0;0;2;9;0;0;0;10;0;0;0;19;0;3;0;38;3;0
130110;LAMBAYEQUE;CHICLAYO;PIMENTEL;PRESIDENCIAL;235099;CONTABILIZADAS NORMALES;;174;195;0;5;12;27;0;0;0;3;30;1;1;0;5;1;0;0;68;0;0;1;16;4;0
120106;LA LIBERTAD;TRUJILLO;SIMBAL;PRESIDENCIAL;235100;CONTABILIZADAS NORMALES;;174;192;0;7;10;15;0;0;1;3;14;0;0;0;1;0;1;0;105;0;0;0;16;1;0
130112;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;PRESIDENCIAL;235104;CONTABILIZADAS NORMALES;;175;197;0;8;17;31;0;0;0;1;22;0;1;0;9;0;0;0;54;0;0;0;22;10;0
140119;LIMA;LIMA;PUENTE PIEDRA;PRESIDENCIAL;235106;CONTABILIZADAS NORMALES;;183;200;0;13;13;56;2;0;0;1;36;0;1;0;5;0;2;0;33;0;0;1;14;6;0
140512;LIMA;HUAURA;SANTA MARIA;PRESIDENCIAL;235107;CONTABILIZADAS NORMALES;;181;196;1;13;16;47;0;0;0;0;29;0;1;0;5;0;0;1;36;1;0;0;26;5;0
140136;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PRESIDENCIAL;235109;CONTABILIZADAS NORMALES;;178;197;0;8;18;39;1;0;0;0;50;0;0;0;11;0;0;0;26;0;0;0;19;6;0
140132;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PRESIDENCIAL;235110;CONTABILIZADAS NORMALES;;180;197;2;10;22;47;1;0;0;1;36;0;0;0;7;2;0;0;34;0;0;1;14;3;0
40109;AREQUIPA;AREQUIPA;PAUCARPATA;PRESIDENCIAL;235112;CONTABILIZADAS NORMALES;;183;196;0;8;6;81;1;0;0;0;26;0;2;0;7;0;0;2;20;0;0;0;23;7;0
60807;CAJAMARCA;JAEN;SALLIQUE;PRESIDENCIAL;235113;CONTABILIZADAS NORMALES;;182;207;0;5;7;90;0;0;0;0;5;0;0;3;8;0;0;1;4;0;4;0;51;4;0
40101;AREQUIPA;AREQUIPA;AREQUIPA;PRESIDENCIAL;235118;CONTABILIZADAS NORMALES;;173;197;6;4;3;42;2;0;0;0;62;0;1;0;7;0;1;1;34;0;0;0;8;2;0
90102;HUANUCO;HUANUCO;CHINCHAO;PRESIDENCIAL;235119;CONTABILIZADAS NORMALES;;128;142;0;17;14;29;2;1;0;0;10;0;0;0;5;0;0;0;4;0;2;0;30;14;0
200901;PUNO;SAN ROMAN;JULIACA;PRESIDENCIAL;235120;CONTABILIZADAS NORMALES;;176;199;0;7;27;69;0;0;0;0;12;0;0;3;1;1;0;0;34;1;0;0;15;6;0
60619;CAJAMARCA;CHOTA;CHALAMARCA;PRESIDENCIAL;235121;CONTABILIZADAS NORMALES;;180;198;0;4;12;34;0;0;2;0;13;2;1;6;11;1;0;0;31;0;2;0;51;10;0
140106;LIMA;LIMA;COMAS;PRESIDENCIAL;235122;CONTABILIZADAS NORMALES;;177;196;0;9;11;48;1;0;0;0;44;0;1;0;4;0;0;0;37;0;0;0;19;3;0
210901;SAN MARTIN;PICOTA;PICOTA;PRESIDENCIAL;235123;CONTABILIZADAS NORMALES;;168;197;2;9;6;51;0;0;0;2;18;0;1;0;6;0;0;0;41;0;0;0;25;7;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;235124;CONTABILIZADAS NORMALES;;166;191;0;13;6;55;3;3;0;2;23;0;1;1;2;1;0;0;26;0;0;0;24;6;0
200407;PUNO;CHUCUITO;POMATA;PRESIDENCIAL;235126;CONTABILIZADAS NORMALES;;185;206;0;8;7;103;0;0;1;0;11;1;1;0;2;0;0;3;10;0;0;1;25;12;0
130301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;PRESIDENCIAL;235128;CONTABILIZADAS NORMALES;;178;197;1;8;10;34;0;0;0;0;32;0;2;0;3;0;0;0;65;0;0;0;21;2;0
190203;PIURA;AYABACA;LAGUNAS;PRESIDENCIAL;235129;CONTABILIZADAS NORMALES;;174;198;0;2;4;69;0;0;1;0;10;0;0;0;5;0;0;0;31;0;0;0;46;6;0
140107;LIMA;LIMA;CHACLACAYO;PRESIDENCIAL;235131;CONTABILIZADAS NORMALES;;170;196;4;7;14;38;0;0;0;0;47;0;1;0;8;1;0;0;28;0;0;0;17;5;0
120112;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;PRESIDENCIAL;235132;CONTABILIZADAS NORMALES;;182;199;0;8;4;17;0;0;0;3;12;0;0;0;1;0;0;0;112;0;0;0;14;11;0
240106;CALLAO;CALLAO;VENTANILLA;PRESIDENCIAL;235134;CONTABILIZADAS NORMALES;;182;196;0;16;15;43;0;0;0;0;29;1;1;0;2;1;0;0;48;0;0;0;20;6;0
90101;HUANUCO;HUANUCO;HUANUCO;PRESIDENCIAL;235135;CONTABILIZADAS NORMALES;;178;196;0;11;11;52;0;0;0;0;20;0;1;0;10;2;0;0;32;0;0;0;27;12;0
30319;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;PRESIDENCIAL;235144;CONTABILIZADAS NORMALES;;182;219;0;6;8;97;0;0;0;1;8;0;0;0;1;0;0;0;3;0;5;0;46;7;0
140133;LIMA;LIMA;JESUS MARIA;PRESIDENCIAL;235148;CONTABILIZADAS NORMALES;;164;195;0;4;6;26;2;0;0;0;71;0;4;1;6;0;0;0;28;0;0;0;15;1;0
140141;LIMA;LIMA;VILLA EL SALVADOR;PRESIDENCIAL;235149;CONTABILIZADAS NORMALES;;185;199;1;11;16;47;2;0;0;0;43;0;1;0;10;0;0;0;28;0;0;0;23;3;0
140126;LIMA;LIMA;SAN MARTIN DE PORRES;PRESIDENCIAL;235151;CONTABILIZADAS NORMALES;;180;197;0;14;5;42;0;0;0;0;42;1;1;0;11;2;0;0;35;0;0;0;21;6;0
140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PRESIDENCIAL;235152;CONTABILIZADAS NORMALES;;181;197;0;9;24;48;0;0;0;1;29;0;1;0;15;0;0;0;32;0;0;2;17;3;0
140142;LIMA;LIMA;LOS OLIVOS;PRESIDENCIAL;235153;CONTABILIZADAS NORMALES;;170;198;2;14;7;45;1;0;0;0;48;0;1;0;3;1;0;0;36;0;0;0;9;3;0
70101;CUSCO;CUSCO;CUSCO;PRESIDENCIAL;235154;CONTABILIZADAS NORMALES;;221;250;2;6;5;100;0;0;0;1;31;0;1;2;13;0;0;0;38;0;1;0;17;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;235157;CONTABILIZADAS NORMALES;;174;194;0;7;20;47;2;0;0;0;38;1;1;0;4;2;0;0;29;0;0;0;19;4;0
210507;SAN MARTIN;RIOJA;SAN FERNANDO;PRESIDENCIAL;235158;CONTABILIZADAS NORMALES;;205;248;1;8;30;52;0;0;0;0;3;0;2;0;3;0;0;0;58;0;0;0;41;7;0
140105;LIMA;LIMA;CARABAYLLO;PRESIDENCIAL;235164;CONTABILIZADAS NORMALES;;185;197;0;24;13;48;0;0;0;1;26;0;0;0;11;0;0;0;34;0;0;0;25;3;0
190103;PIURA;PIURA;CASTILLA;PRESIDENCIAL;235165;CONTABILIZADAS NORMALES;;182;200;1;5;9;38;0;0;0;0;32;0;0;0;10;0;0;0;58;0;1;0;24;4;0
941706;EUROPA;ITALIA;MILAN;PRESIDENCIAL;235169;CONTABILIZADAS NORMALES;;142;196;1;0;4;16;1;0;2;0;60;0;1;0;5;0;1;0;14;1;1;1;31;3;0
90110;HUANUCO;HUANUCO;AMARILIS;PRESIDENCIAL;235171;CONTABILIZADAS NORMALES;;180;196;0;22;9;49;1;0;0;1;17;0;0;0;9;1;0;0;33;0;0;0;36;2;0
90103;HUANUCO;HUANUCO;CHURUBAMBA;PRESIDENCIAL;235172;CONTABILIZADAS NORMALES;;136;144;0;23;8;52;0;0;0;0;4;0;0;0;5;0;0;0;5;0;1;0;25;13;0
61002;CAJAMARCA;SAN MIGUEL;CALQUIS;PRESIDENCIAL;235175;CONTABILIZADAS ANULADAS;;198;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;0
21309;ANCASH;SANTA;NUEVO CHIMBOTE;PRESIDENCIAL;235176;CONTABILIZADAS NORMALES;;184;199;1;10;7;28;2;0;0;0;28;0;0;1;5;0;0;1;78;0;0;0;12;11;0
190601;PIURA;SULLANA;SULLANA;PRESIDENCIAL;235178;CONTABILIZADAS NORMALES;;188;197;0;4;13;28;0;0;0;2;30;2;0;1;9;0;0;0;58;0;0;0;38;3;0
120107;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;PRESIDENCIAL;235179;CONTABILIZADAS NORMALES;;163;193;1;3;4;25;0;0;0;8;35;0;0;0;6;0;0;1;67;0;0;0;11;2;0
110113;JUNIN;HUANCAYO;EL TAMBO;PRESIDENCIAL;235180;CONTABILIZADAS NORMALES;;184;196;2;10;12;66;0;0;0;0;25;0;3;0;4;0;1;1;30;0;1;0;23;6;0
240101;CALLAO;CALLAO;CALLAO;PRESIDENCIAL;235181;CONTABILIZADAS NORMALES;;166;193;0;11;5;41;1;0;0;0;40;0;2;0;8;0;0;0;39;0;0;0;16;3;0
40127;AREQUIPA;AREQUIPA;JACOBO HUNTER;PRESIDENCIAL;235183;CONTABILIZADAS NORMALES;;185;196;2;7;5;92;1;0;0;2;25;1;2;2;3;0;0;0;19;2;0;0;20;2;0
210604;SAN MARTIN;SAN MARTIN;CACATACHI;PRESIDENCIAL;235184;CONTABILIZADAS NORMALES;;205;224;0;6;20;62;0;0;0;3;25;0;0;0;17;0;1;1;32;0;0;1;30;7;0
120902;LA LIBERTAD;CHEPEN;PACANGA;PRESIDENCIAL;235187;CONTABILIZADAS NORMALES;;184;196;1;12;17;32;3;0;0;3;9;0;2;0;0;1;0;0;57;1;1;0;37;8;0
50601;AYACUCHO;PARINACOCHAS;CORACORA;PRESIDENCIAL;235190;CONTABILIZADAS NORMALES;;216;238;0;0;10;137;1;0;0;0;13;0;0;1;12;0;1;0;13;0;1;0;25;2;0
140103;LIMA;LIMA;ATE;PRESIDENCIAL;235191;CONTABILIZADAS NORMALES;;184;197;0;9;21;53;2;1;0;0;26;0;0;0;9;0;0;0;33;0;0;1;26;3;0
921319;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVA YORK;PRESIDENCIAL;235192;CONTABILIZADAS NORMALES;;99;193;0;0;2;13;0;0;0;0;58;0;1;1;3;1;0;0;13;0;0;0;6;1;0
210701;SAN MARTIN;BELLAVISTA;BELLAVISTA;PRESIDENCIAL;235193;CONTABILIZADAS NORMALES;;174;197;0;16;13;59;2;0;0;0;11;0;2;0;3;0;0;0;37;0;0;0;26;5;0
90601;HUANUCO;LEONCIO PRADO;RUPA-RUPA;PRESIDENCIAL;235196;CONTABILIZADAS NORMALES;;176;199;0;25;14;63;1;0;0;0;10;0;1;0;6;1;0;0;18;0;0;1;32;4;0
150113;LORETO;MAYNAS;SAN JUAN BAUTISTA;PRESIDENCIAL;235197;CONTABILIZADAS NORMALES;;180;198;0;27;8;54;1;5;0;0;15;0;0;0;31;0;0;0;18;1;0;0;18;2;0
40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;PRESIDENCIAL;235198;CONTABILIZADAS NORMALES;;175;194;3;2;5;66;0;0;0;0;39;0;0;2;11;0;0;0;30;0;1;1;11;4;0
